Action,Item Code,Title,Short Desc,Long Desc,Taxable,Ship Type,List Price,Price,Start Date,Long Desc 2,Long Desc 3,Long Desc 4,Long Desc 5,Manufacturer,MFG Part Number,Sort Hint,Onsale Image,Status,Available,Hide in Search,In Stock,Product Weight,Weight Unit,Product length,Product width,Product height,Dimension unit,Cost,Meta Keywords,Meta Description,Page Title,Notes for Catalog Designer,Preorder Item,Large Image,Large Image2,Large Image3,Large Image4,Large Image5,Item Image,Item Image2,Item Image3,Item Image4,Item Image5,Thumbnail Image,Thumbnail Image2,Thumbnail Image3,Thumbnail Image4,Thumbnail Image5,Small Image,Small Image2,Small Image3,Small Image4,Small Image5,Parent Item Code,Display Using Template,Availability Date,SeoURL,Bread Crumb Category,UPC,Item Type,Item Theme
add/edit,DININGCHAIR-6,Acropolis Solid Wood Dining Chair,Acropolis Solid Wood Dining Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,250.88,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Acropolis Solid Wood Dining Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-6_1599037823591_q-6.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-6_1599037823591_q-6.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-6_1599037823591_q-6.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-6_1599037823591_q-6.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/acropolis-solid-wood-dining-chair-diningchair-6/,Dining Chair,295556040207,Shippable Product,0
add/edit,DININGCHAIR-7,Stafford Solid Wood Dining Chair,Stafford Solid Wood Dining Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,299.32,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.1,lb,0.0,0.0,0.0,inch,0.0,,,Stafford Solid Wood Dining Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-7_1599037866183_q-7.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-7_1599037866183_q-7.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-7_1599037866183_q-7.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-7_1599037866183_q-7.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/stafford-solid-wood-dining-chair-diningchair-7/,Dining Chair,295557040207,Shippable Product,0
add/edit,DININGCHAIR-8,Avian Solid Wood Dining Chair,Avian Solid Wood Dining Chair,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,300.0,368.75,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.2,lb,0.0,0.0,0.0,inch,0.0,,,Avian Solid Wood Dining Chair,,No,/20210219712/assets/items/largeimages/DININGCHAIR-8_1599037894055_q-8.jpg,,,,,/20210219712/assets/items/images/DININGCHAIR-8_1599037894055_q-8.jpg,,,,,/20210219712/assets/items/thumbnails/DININGCHAIR-8_1599037894055_q-8.jpg,,,,,/20210219712/assets/items/small/DININGCHAIR-8_1599037894055_q-8.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-chair/avian-solid-wood-dining-chair-diningchair-8/,Dining Chair,295558040207,Shippable Product,0
add/edit,DININGSETS-1,Mariko 4 Seater Dining Set,Mariko 4 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Mariko 4 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-1_1599040737101_d-1.jpg,,,,,/20210219712/assets/items/images/DININGSETS-1_1599040737101_d-1.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-1_1599040737101_d-1.jpg,,,,,/20210219712/assets/items/small/DININGSETS-1_1599040737101_d-1.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/mariko-4-seater-dining-set-diningsets-1/,Dining Sets,295539040207,Shippable Product,0
add/edit,DININGSETS-2,Aura Solid Wood 4 Seater Dining Set,Aura Solid Wood 4 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,2950.0,2694.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Aura Solid Wood 4 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-2_1599040835008_d-2.jpg,,,,,/20210219712/assets/items/images/DININGSETS-2_1599040835008_d-2.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-2_1599040835008_d-2.jpg,,,,,/20210219712/assets/items/small/DININGSETS-2_1599040835008_d-2.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/aura-solid-wood-4-seater-dining-set-diningsets-2/,Dining Sets,295540040207,Shippable Product,0
add/edit,DININGSETS-3,Mariko 2 Seater Dining Set,Mariko 2 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3050.0,2794.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Mariko 2 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-3_1599041608671_d-3.jpg,,,,,/20210219712/assets/items/images/DININGSETS-3_1599041608671_d-3.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-3_1599041608671_d-3.jpg,,,,,/20210219712/assets/items/small/DININGSETS-3_1599041608671_d-3.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/mariko-2-seater-dining-set-diningsets-3/,Dining Sets,295541040207,Shippable Product,0
add/edit,DININGSETS-4,Oriel Solid Wood 2 Seater Dining Set,Oriel Solid Wood 2 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Oriel Solid Wood 2 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-4_1599042940602_d-4.jpg,,,,,/20210219712/assets/items/images/DININGSETS-4_1599042940602_d-4.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-4_1599042940602_d-4.jpg,,,,,/20210219712/assets/items/small/DININGSETS-4_1599042940602_d-4.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/oriel-solid-wood-2-seater-dining-set-diningsets-4/,Dining Sets,295542040207,Shippable Product,0
add/edit,DININGSETS-5,Acropolis Solid Wood 8 Seater Dining Set,Acropolis Solid Wood 8 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,2950.0,2694.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Acropolis Solid Wood 8 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-5_1599042978435_d-5.jpg,,,,,/20210219712/assets/items/images/DININGSETS-5_1599042978435_d-5.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-5_1599042978435_d-5.jpg,,,,,/20210219712/assets/items/small/DININGSETS-5_1599042978435_d-5.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/acropolis-solid-wood-8-seater-dining-set-diningsets-5/,Dining Sets,295543040207,Shippable Product,0
add/edit,DININGSETS-6,Stigen Solid Wood 8 Seater Dining Set,Stigen Solid Wood 8 Seater Dining Set,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Stigen Solid Wood 8 Seater Dining Set,,No,/20210219712/assets/items/largeimages/DININGSETS-6_1599043010669_d-6.jpg,,,,,/20210219712/assets/items/images/DININGSETS-6_1599043010669_d-6.jpg,,,,,/20210219712/assets/items/thumbnails/DININGSETS-6_1599043010669_d-6.jpg,,,,,/20210219712/assets/items/small/DININGSETS-6_1599043010669_d-6.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-sets/stigen-solid-wood-8-seater-dining-set-diningsets-6/,Dining Sets,295544040207,Shippable Product,0
add/edit,DININGTABLE-1,Solid Wood 4 Seater Dining Table,Solid Wood 4 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1500.0,1250.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Solid Wood 4 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-1.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-1.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-1.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-1.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/solid-wood-4-seater-dining-table-diningtable-1/,Dining Table,295545040207,Shippable Product,0
add/edit,DININGTABLE-2,Solid Wood 3 Seater Dining Table,Solid Wood 3 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1475.0,1225.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Solid Wood 3 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-2.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-2.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-2.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-2.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/solid-wood-3-seater-dining-table-diningtable-2/,Dining Table,295546040207,Shippable Product,0
add/edit,DININGTABLE-3,Solid Wood 4 Seater Dining Table,Solid Wood 4 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1525.0,1275.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Solid Wood 4 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-3.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-3.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-3.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-3.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/solid-wood-4-seater-dining-table-diningtable-3/,Dining Table,295547040207,Shippable Product,0
add/edit,DININGTABLE-4,Solid Wood 6 Seater Dining Table,Solid Wood 6 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1500.0,1250.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Solid Wood 6 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-4.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-4.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-4.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-4.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/solid-wood-6-seater-dining-table-diningtable-4/,Dining Table,295548040207,Shippable Product,0
add/edit,DININGTABLE-5,Solid Wood 6 Seater Dining Table,Solid Wood 6 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1475.0,1225.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Solid Wood 6 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-5.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-5.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-5.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-5.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/solid-wood-6-seater-dining-table-diningtable-5/,Dining Table,295549040207,Shippable Product,0
add/edit,DININGTABLE-6,Folding 6 Seater Dining Table,Folding 6 Seater Dining Table,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,1500.0,1250.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Folding 6 Seater Dining Table,,No,/20210219712/assets/items/largeimages/DININGTABLE-6.jpg,,,,,/20210219712/assets/items/images/DININGTABLE-6.jpg,,,,,/20210219712/assets/items/thumbnails/DININGTABLE-6.jpg,,,,,/20210219712/assets/items/small/DININGTABLE-6.jpg,,,,,,itemtemplate.vm,,product/furniture/dining/dining-table/folding-6-seater-dining-table-diningtable-6/,Dining Table,295550040207,Shippable Product,0
add/edit,FOOTSTOOLS-1,Ethnic Hand Crafted Muddha Cane Stool,Ethnic Hand Crafted Muddha Cane Stool,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Ethnic Hand Crafted Muddha Cane Stool,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-1.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-1.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-1.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-1.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/ethnic-hand-crafted-muddha-cane-stool-footstools-1/,Foot Stools,295511040103,Shippable Product,0
add/edit,FOOTSTOOLS-2,Handmade Multicolor Damroo,Handmade Multicolor Damroo,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,750.0,600.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Handmade Multicolor Damroo,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-2.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-2.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-2.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-2.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/handmade-multicolor-damroo-footstools-2/,Foot Stools,295512040103,Shippable Product,0
add/edit,FOOTSTOOLS-3,Zoe Foot Stool,Zoe Foot Stool,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Zoe Foot Stool,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-3.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-3.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-3.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-3.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/zoe-foot-stool-footstools-3/,Foot Stools,295513040103,Shippable Product,0
add/edit,FOOTSTOOLS-4,Grinder Foot Stool,Grinder Foot Stool,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,350.0,350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Grinder Foot Stool,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-4.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-4.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-4.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-4.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/grinder-foot-stool-footstools-4/,Foot Stools,295514040103,Shippable Product,0
add/edit,FOOTSTOOLS-5,Kia Footstool in Orange Colour,Kia Footstool in Orange Colour,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,750.0,600.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Kia Footstool in Orange Colour,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-5.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-5.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-5.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-5.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/kia-footstool-in-orange-colour-footstools-5/,Foot Stools,295515040103,Shippable Product,0
add/edit,FOOTSTOOLS-6,Aqua Foldable Footstool,Aqua Foldable Footstool,"<div><p>Bohemiana is rhapsody for your home. Heres to the misfits and the rebels, the rule-breakers, the square pegs in the round holes, the ones who see things differently. Bohemiana is a collection thats just as unique as you. Channel your inner bohemian self with a furniture line thats part industrial, part distressed and 100% avant garde.</p></div>",Yes,,80.0,70.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Aqua Foldable Footstool,,No,/20210219712/assets/items/largeimages/FOOTSTOOLS-6.jpg,,,,,/20210219712/assets/items/images/FOOTSTOOLS-6.jpg,,,,,/20210219712/assets/items/thumbnails/FOOTSTOOLS-6.jpg,,,,,/20210219712/assets/items/small/FOOTSTOOLS-6.jpg,,,,,,itemtemplate.vm,,product/furniture/seating/foot-stools/aqua-foldable-footstool-footstools-6/,Foot Stools,295516040103,Shippable Product,0
add/edit,ITEM3,Antique Mobile Gramophone,Antique Mobile Gramophone,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,70.0,65.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Antique Mobile Gramophone,,No,/20210219712/assets/items/largeimages/ITEM3_1614949391211_VINTAGEDECOR-1.jpg,,,,,/20210219712/assets/items/images/ITEM3_1614949391211_VINTAGEDECOR-1.jpg,,,,,/20210219712/assets/items/thumbnails/ITEM3_1614949391211_VINTAGEDECOR-1.jpg,,,,,/20210219712/assets/items/small/ITEM3_1614949391211_VINTAGEDECOR-1.jpg,,,,,,itemtemplate.vm,,product/furniture/decor/showpieces/vintage-decor/antique-mobile-gramophone-ainqcfq8v0/,Vintage Decor,295599040509,Shippable Product,0
add/edit,ITEM4,Retro Phone,Retro Phone,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,170.0,160.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Retro Phone,,No,/20210219712/assets/items/largeimages/ITEM4_1614949355563_VINTAGEDECOR-2.jpg,,,,,/20210219712/assets/items/images/ITEM4_1614949355563_VINTAGEDECOR-2.jpg,,,,,/20210219712/assets/items/thumbnails/ITEM4_1614949355563_VINTAGEDECOR-2.jpg,,,,,/20210219712/assets/items/small/ITEM4_1614949355563_VINTAGEDECOR-2.jpg,,,,,,itemtemplate.vm,,product/furniture/decor/showpieces/vintage-decor/retro-phone-ainh6eci80/,Vintage Decor,295600040509,Shippable Product,0
add/edit,ITEM5,Retro Phone,Retro Phone,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,150.0,105.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Retro Phone,,No,/20210219712/assets/items/largeimages/ITEM5_1614949277057_VINTAGEDECOR-3.jpg,,,,,/20210219712/assets/items/images/ITEM5_1614949277057_VINTAGEDECOR-3.jpg,,,,,/20210219712/assets/items/thumbnails/ITEM5_1614949277057_VINTAGEDECOR-3.jpg,,,,,/20210219712/assets/items/small/ITEM5_1614949277057_VINTAGEDECOR-3.jpg,,,,,,itemtemplate.vm,,product/furniture/decor/showpieces/vintage-decor/retro-phone-aincpxx722/,Vintage Decor,295601040509,Shippable Product,0
add/edit,ITEM6,Electric Table Fan,Electric Table Fan,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,150.0,70.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Electric Table Fan,,No,/20210219712/assets/items/largeimages/ITEM6_1614949240569_VINTAGEDECOR-4.jpg,,,,,/20210219712/assets/items/images/ITEM6_1614949240569_VINTAGEDECOR-4.jpg,,,,,/20210219712/assets/items/thumbnails/ITEM6_1614949240569_VINTAGEDECOR-4.jpg,,,,,/20210219712/assets/items/small/ITEM6_1614949240569_VINTAGEDECOR-4.jpg,,,,,,itemtemplate.vm,,product/furniture/decor/showpieces/vintage-decor/electric-table-fan-ainsermrn2/,Vintage Decor,295602040509,Shippable Product,0
add/edit,ITEM7,Unique Brass Iron Press,Unique Brass Iron Press,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,50.0,49.99,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Unique Brass Iron Press,,No,/20210219712/assets/items/largeimages/ITEM7_1614949216949_VINTAGEDECOR-5.jpg,,,,,/20210219712/assets/items/images/ITEM7_1614949216949_VINTAGEDECOR-5.jpg,,,,,/20210219712/assets/items/thumbnails/ITEM7_1614949216949_VINTAGEDECOR-5.jpg,,,,,/20210219712/assets/items/small/ITEM7_1614949216949_VINTAGEDECOR-5.jpg,,,,,,itemtemplate.vm,,product/furniture/decor/showpieces/vintage-decor/unique-brass-iron-press-ainq1w2uc0/,Vintage Decor,295603040509,Shippable Product,0
add/edit,JACK_TEST1,Jack Chair,for test,<p> ada for test long description</p>,No,,10000.0,10000.0,,,,,,,,,,New Items,Yes,No,Yes,20.0,lb,0.0,0.0,0.0,inch,0.0,,,,,No,/20210219712/assets/items/largeimages/JACK_TEST1.jpg,,,,,,,,,,,,,,,,,,,,,,,,Shop,,Shippable Product,0
add/edit,KINGSIZEBEDS-1,Kosmo Weave King Size Bed,Kosmo Weave King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Kosmo Weave King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-1_1599036755513_k-1.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-1_1599036755513_k-1.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-1_1599036755513_k-1.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-1_1599036755513_k-1.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/kosmo-weave-king-size-bed-kingsizebeds-1/,King Size Beds,295533040205,Shippable Product,0
